DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,NY - Buffalo,30,$18959.93,$8739.93,$7209.43
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,NY - Binghamton,11,$12659.09,$7116.00,$6295.63
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330086,MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,MOUNT VERNON,NY,10550,NY - White Plains,12,$19594.33,$11802.00,$11149.66
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,14905,NY - Elmira,23,$14805.08,$7195.56,$6509.30
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10021,NY - Manhattan,131,$42014.97,$15441.62,$14057.99
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,NY - Buffalo,29,$10576.34,$6847.68,$5956.51
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,NJ - Hackensack,17,$50596.94,$9623.17,$8800.23
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,NY - East Long Island,72,$50408.79,$12211.48,$11042.63
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,NY - East Long Island,29,$26319.93,$8705.96,$7662.55
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10021,NY - Manhattan,42,$53920.73,$11926.59,$10253.35
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,NY - Rochester,43,$16515.83,$8719.53,$7277.58
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330126,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,NY - White Plains,58,$58300.86,$9114.91,$8290.05
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,NY - East Long Island,22,$20332.00,$15818.81,$15144.31
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,NJ - Morristown,22,$40810.09,$9586.77,$8869.31
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330136,MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,NY - Albany,16,$17041.00,$12016.81,$9830.12
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,NY - Syracuse,58,$23355.37,$9516.36,$8149.25
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,NY - East Long Island,42,$44679.57,$8766.47,$7964.00
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330152,LONG ISLAND COLLEGE HOSPITAL,339 HICKS STREET,BROOKLYN,NY,11201,NY - Manhattan,11,$21941.18,$13951.90,$13165.27
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,NY - Albany,46,$22472.95,$7757.91,$6448.15
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,NY - Syracuse,33,$21571.93,$11127.21,$10343.09
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,SUFFERN,NY,10901,NJ - Ridgewood,29,$41748.75,$9647.10,$8791.65
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,NY - Manhattan,60,$40175.23,$12106.58,$11047.43
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,NY - White Plains,26,$24398.53,$9101.76,$8031.61
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620,NY - Rochester,18,$9060.38,$7680.11,$6867.88
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330167,WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,MINEOLA,NY,11501,NY - East Long Island,68,$84295.50,$13047.80,$11615.92
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330169,BETH ISRAEL MEDICAL CENTER,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,NY - Manhattan,97,$46048.57,$15227.08,$14094.67
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",134 HOMER AVENUE,CORTLAND,NY,13045,NY - Syracuse,11,$22197.54,$10148.81,$8846.90
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,TROY,NY,12180,NY - Albany,16,$23461.25,$7337.68,$6477.43
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NY - East Long Island,19,$33056.21,$8678.57,$7912.47
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NY - East Long Island,67,$38761.43,$8671.71,$7481.64
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,16 GUION PLACE,NEW ROCHELLE,NY,10802,NY - Bronx,30,$20469.90,$11909.43,$11273.30
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,NY - East Long Island,51,$40271.56,$8690.27,$6958.37
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NY - Buffalo,21,$10906.00,$6951.66,$6059.95
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,NY - Albany,45,$15340.33,$6879.24,$6105.11
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,NY - East Long Island,27,$26296.40,$14065.96,$13526.85
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,NY - Manhattan,93,$73516.11,$18696.80,$17613.01
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NY - East Long Island,72,$54770.41,$14051.11,$13325.80
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330196,CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,NY - Manhattan,19,$16181.78,$15272.78,$14685.42
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NY - East Long Island,34,$39925.85,$9351.35,$8690.17
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,NY,11203,NY - Manhattan,19,$38962.47,$12245.42,$11351.73
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,NY,11203,NY - Manhattan,15,$23817.80,$17878.26,$17205.40
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330203,CROUSE HOSPITAL,736 IRVING AVENUE,SYRACUSE,NY,13210,NY - Syracuse,62,$15541.50,$9065.19,$7746.41
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330208,ST JOHN'S RIVERSIDE HOSPITAL,976 NORTH BROADWAY,YONKERS,NY,10701,NY - White Plains,37,$34590.67,$11354.75,$10543.81
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NY - Manhattan,82,$40301.58,$12153.57,$11273.82
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,NY - Syracuse,26,$22584.38,$7258.34,$6353.84
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,NY - Buffalo,11,$18303.00,$11183.90,$10463.54
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRING,NY,12866,NY - Albany,41,$22879.65,$6573.68,$5822.21
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330226,UNITY HOSPITAL OF ROCHESTER,1555 LONG POND ROAD,ROCHESTER,NY,14626,NY - Rochester,19,$11882.21,$7549.78,$7018.63
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330232,SETON HEALTH SYSTEM-ST MARY'S CAMPUS,1300 MASSACHUSETTS AVENUE,TROY,NY,12180,NY - Albany,12,$39459.08,$10554.58,$5737.33
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330233,BROOKDALE HOSPITAL MEDICAL CENTER,LINDEN BOULEVARD AT BROOKDALE PLAZA,BROOKLYN,NY,11212,NY - Manhattan,18,$30743.55,$15400.77,$14964.11
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,NY - White Plains,12,$65468.00,$15447.16,$14792.08
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330235,AUBURN COMMUNITY HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,NY - Syracuse,45,$17839.15,$7584.55,$6734.24
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330236,NEW YORK METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,NY - Manhattan,42,$23014.61,$13622.23,$12088.71
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,NY - Syracuse,25,$30600.28,$11677.72,$11006.20
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,NY - Elmira,25,$19197.28,$7641.68,$7010.32
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,NY - East Long Island,11,$61320.27,$8855.54,$7366.27
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,VT - Burlington,17,$25820.00,$10608.52,$9818.88
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTR,NY,11570,NY - East Long Island,17,$38314.00,$11234.17,$8343.64
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330261,PHELPS MEMORIAL HOSPITAL ASSN,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,NY - White Plains,30,$32962.03,$10432.03,$9646.03
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,NY - White Plains,43,$45217.62,$9001.69,$8089.97
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330267,HUDSON VALLEY HOSPITAL CENTER,1980 CROMPOND ROAD,CORTLANDT MANOR,NY,10567,NY - White Plains,18,$24852.00,$8372.16,$7624.61
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,CT - New Haven,17,$31167.52,$8007.41,$7217.76
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330277,CORNING HOSPITAL,176 DENISON PARKWAY EAST,CORNING,NY,14830,PA - Sayre,32,$14728.09,$7030.34,$6291.46
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330279,MERCY HOSPITAL,565 ABBOTT ROAD,BUFFALO,NY,14220,NY - Buffalo,31,$15961.03,$7243.19,$6483.58
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,NY - Rochester,32,$18576.87,$11641.06,$9747.43
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island,32,$45950.46,$9572.37,$8083.25
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,27,$27999.40,$8234.48,$7299.44
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330306,LUTHERAN MEDICAL CENTER,150 55TH STREET,BROOKLYN,NY,11220,NY - Manhattan,50,$17644.16,$15189.36,$14359.36
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330316,NEW YORK WESTCHESTER SQUARE MEDICAL CENTER,2475 ST RAYMOND AVENUE,BRONX,NY,10461,NY - Bronx,18,$25624.72,$9634.33,$8822.11
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NY - East Long Island,42,$35457.19,$9524.52,$7890.78
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330332,ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,NY - East Long Island,32,$38003.56,$8666.71,$7895.43
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),445 LENOX ROAD,BROOKLYN,NY,11203,NY - Manhattan,27,$24951.77,$18261.88,$17772.81
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330353,FOREST HILLS HOSPITAL,102 - 01 66TH ROAD,FOREST HILLS,NY,11375,NY - East Long Island,26,$22773.38,$10668.73,$9871.26
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330372,FRANKLIN HOSPITAL,900 FRANKLIN AVENUE,VALLEY STREAM,NY,11580,NY - East Long Island,22,$35455.63,$9614.59,$7528.40
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330393,UNIVERSITY HOSPITAL ( STONY BROOK ),HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,NY - East Long Island,51,$46581.45,$14544.21,$13839.60
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330394,"UNITED HEALTH SERVICES HOSPITALS, INC",33-57 HARRISON STREET,JOHNSON CITY,NY,13790,NY - Binghamton,50,$20288.12,$8512.62,$7662.94
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,760 BROADWAY,BROOKLYN,NY,11206,NY - Manhattan,11,$14478.09,$16643.27,$15665.63
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,NY,10457,NY - Bronx,13,$37394.38,$18130.61,$17446.30
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,NY - East Long Island,28,$38609.75,$7807.75,$7154.50
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330002,PENINSULA HOSPITAL CENTER,51-15 BEACH CHANNEL DRIVE,FAR ROCKAWAY,NY,11691,NY - East Long Island,20,$19458.10,$8151.30,$7269.05
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330004,KINGSTON HOSPITAL,396 BROADWAY,KINGSTON,NY,12401,NY - Albany,63,$25412.07,$6260.52,$5409.22
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330005,KALEIDA HEALTH,"726 EXCHANGE STREET, SUITE 522",BUFFALO,NY,14210,NY - Buffalo,103,$12516.35,$6953.93,$5562.29
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330006,ST JOSEPH'S MEDICAL CENTER,127 SOUTH BROADWAY,YONKERS,NY,10701,NY - White Plains,21,$10663.57,$7766.19,$6529.42
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,NY - Bronx,13,$11204.46,$12139.61,$11445.46
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,NY - Binghamton,64,$7578.50,$4748.60,$3958.67
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,NY - Albany,55,$29570.65,$7867.05,$5918.14
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,NY - East Long Island,33,$10962.39,$9880.12,$8964.72
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,NY - Manhattan,36,$13916.97,$8109.80,$7150.38
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,NY - Albany,72,$27088.87,$5929.58,$4928.29
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NY - Manhattan,127,$23707.85,$10104.01,$9258.92
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NY - East Long Island,42,$16644.50,$10096.52,$9401.85
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10304,NY - Manhattan,22,$28376.00,$8578.40,$7862.40
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330030,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVENUE,NEWARK,NY,14513,NY - Rochester,15,$10684.86,$4724.60,$3821.13
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330033,"CHENANGO MEMORIAL HOSPITAL, INC",179 NORTH BROAD STREET,NORWICH,NY,13815,NY - Binghamton,16,$14417.31,$5923.87,$5014.12
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330043,SOUTHSIDE HOSPITAL,301 EAST MAIN STREET,BAY SHORE,NY,11706,NY - East Long Island,33,$25171.78,$6704.45,$5920.33
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330044,FAXTON-ST LUKE'S HEALTHCARE,1656 CHAMPLIN AVENUE,UTICA,NY,13503,NY - Elmira,60,$16621.31,$4791.86,$3950.86
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330045,HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,NY - East Long Island,99,$22493.07,$5643.63,$4812.55
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330046,ST LUKE'S ROOSEVELT HOSPITAL,1111 AMSTERDAM AVENUE,NEW YORK,NY,10025,NY - Manhattan,100,$32954.72,$10333.72,$9436.16
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330047,ST MARY'S HOSPITAL AT AMSTERDAM,427 GUY PARK AVENUE,AMSTERDAM,NY,12010,NY - Albany,29,$10752.44,$4508.93,$3730.44
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330055,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,56-45 MAIN STREET,FLUSHING,NY,11355,NY - East Long Island,75,$22316.94,$8405.78,$7271.80
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,NY,11201,NY - Manhattan,32,$23541.53,$10885.93,$10081.31
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330057,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,ALBANY,NY,12208,NY - Albany,85,$19557.41,$4584.23,$3818.21
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330058,GENEVA GENERAL HOSPITAL,196 -198 NORTH STREET,GENEVA,NY,14456,NY - Rochester,15,$7224.86,$4812.66,$3911.33
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,NY - Bronx,178,$49948.62,$11132.38,$9834.17
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,NY - White Plains,42,$16943.09,$5745.52,$4546.95
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330064,NEW YORK DOWNTOWN HOSPITAL,170 WILLIAM STREET,NEW YORK,NY,10038,NY - Manhattan,19,$15055.26,$9953.52,$9010.36
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330067,ST FRANCIS HOSPITAL,241 NORTH ROAD,POUGHKEEPSIE,NY,12601,NY - Albany,12,$28374.16,$6898.16,$6054.50
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,NY - Buffalo,33,$10617.66,$4800.03,$4189.36
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,NY - Rochester,11,$8766.54,$4589.63,$3138.72
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,NY - Buffalo,43,$12940.41,$5448.27,$4454.27
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,VT - Burlington,14,$11600.92,$5685.35,$4332.07
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,NY - Bronx,16,$8432.50,$12055.31,$11424.56
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,VT - Burlington,11,$4604.63,$4837.54,$4328.81
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,NY - Binghamton,20,$8177.50,$4956.05,$3862.55
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330086,MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,MOUNT VERNON,NY,10550,NY - White Plains,11,$19094.18,$8307.54,$7137.18
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330088,EASTERN LONG ISLAND HOSPITAL,201 MANOR PLACE,GREENPORT,NY,11944,NY - East Long Island,11,$28984.90,$6745.00,$5718.81
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,14905,NY - Elmira,54,$13721.07,$5091.98,$4193.50
